file,sentiment,OLP
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0302 COM_COM(2011)0665(COR2)_EN.docx,0.162085622880736,2011_0302
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0307 COM_COM(2011)0683_EN.docx,0.153708969676635,2011_0307
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0308 COM_COM(2011)0684_EN.docx,0.0989609782926663,2011_0308
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0309 COM_COM(2011)0688_EN.docx,0.136977165336701,2011_0309
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0310 COM_COM(2011)0704_EN.docx,0.0998248441820787,2011_0310
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0339 COM_COM(2011)0709_EN.docx,0.206293411279679,2011_0339
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0340 COM_COM(2011)0707_EN.docx,0.186836019452341,2011_0340
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0344 COM_COM(2011)0758_EN.docx,0.16305626289663,2011_0344
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0345 COM_COM(2011)0760_EN.docx,0.118046009857093,2011_0345
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0349 COM_COM(2011)0771_EN.docx,0.14460283090782,2011_0349
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0350 COM_COM(2011)0768_EN.docx,0.11733016155327,2011_0350
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0351 COM_COM(2011)0765_EN.docx,0.118756046251092,2011_0351
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0352 COM_COM(2011)0766_EN.docx,0.143040783852294,2011_0352
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0354 COM_COM(2011)0770_EN.docx,0.216653207567083,2011_0354
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0356 COM_COM(2011)0772_EN.docx,0.146384530467517,2011_0356
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0357 COM_COM(2011)0773_EN.docx,0.111802037020962,2011_0357
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0358 COM_COM(2011)0764_EN.docx,0.153841708605069,2011_0358
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0359 COM_COM(2011)0779_EN.docx,0.182679538752804,2011_0359
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0365 COM_COM(2011)0750_EN.docx,0.159019311758331,2011_0365
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0366 COM_COM(2011)0751_EN.docx,0.210922702125594,2011_0366
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0367 COM_COM(2011)0752_EN.docx,0.153555339451961,2011_0367
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0368 COM_COM(2011)0753_EN.docx,0.151180560373313,2011_0368
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0369 COM_COM(2011)0759_EN.docx,0.143680151089089,2011_0369
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0370 COM_COM(2011)0785_EN.docx,0.241295424683893,2011_0370
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0371 COM_COM(2011)0788_EN.docx,0.225464758352988,2011_0371
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0372 COM_COM(2011)0789_EN.docx,0.16197526542733,2011_0372
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0373 COM_COM(2011)0793_EN.docx,0.141802283931021,2011_0373
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0374 COM_COM(2011)0794_EN.docx,0.0718368139186031,2011_0374
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0380 COM_COM(2011)0804_EN.docx,0.221554882294928,2011_0380
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0384 COM_COM(2011)0817_EN.docx,0.202108487309608,2011_0384
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0387 COM_COM(2011)0822_EN.docx,0.357122122753605,2011_0387
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0389 COM_COM(2011)0778_EN.docx,0.172097463686457,2011_0389
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0391 COM_COM(2011)0827(COR1)_EN.docx,0.126109136167289,2011_0391
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0397 COM_COM(2011)0824_EN.docx,0.169913094376145,2011_0397
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0401 COM_COM(2011)0809_EN.docx,0.316744091443465,2011_0401
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0404 COM_COM(2011)0838_EN.docx,0.22944158570051,2011_0404
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0405 COM_COM(2011)0839_EN.docx,0.232205210036274,2011_0405
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0406 COM_COM(2011)0840_EN.docx,0.239083830365066,2011_0406
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0409 COM_COM(2011)0856_EN.docx,0.0649989254714415,2011_0409
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0411 COM_COM(2011)0843_EN.docx,0.230111919158856,2011_0411
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0412 COM_COM(2011)0844_EN.docx,0.214039731872634,2011_0412
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0413 COM_COM(2011)0845_EN.docx,0.141837475468631,2011_0413
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0416 COM_COM(2011)0855_EN.docx,0.136081019218824,2011_0416
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0417 COM_COM(2011)0860_EN.docx,0.221809855657018,2011_0417
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0430 COM_COM(2011)0877_EN.docx,0.240677508351197,2011_0430
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0434 COM_COM(2011)0888_EN.docx,0.231348210007184,2011_0434
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0435 COM_COM(2011)0883_EN.docx,0.190674055681847,2011_0435
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0437 COM_COM(2011)0897_EN.docx,0.102431510947405,2011_0437
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0440 COM_COM(2011)0903_EN.docx,0.16676288349323,2011_0440
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0442 COM_COM(2011)0905_EN.docx,0.153321595531988,2011_0442
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0454 COM_COM(2011)0914_EN.docx,0.132128272182872,2011_0454
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0455 COM_COM(2011)0890_EN.docx,0.107760310036206,2011_0455
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0459 COM_COM(2011)0928_EN.docx,0.204319342208389,2011_0459
C:\Users\dario.marino5\Documents\R\proc-OLP_2011_0465 COM_COM(2011)0938_EN.docx,0.0674741952785911,2011_0465
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0003 COM_COM(2012)0015_EN.docx,0.102245976493065,2012_0003
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0010 COM_COM(2012)0010_EN.docx,0.18416793074522,2012_0010
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0011 COM_COM(2012)0011_EN.docx,0.153610924255932,2012_0011
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0025 COM_COM(2012)0052_EN.docx,0.0835509820333534,2012_0025
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0035 COM_COM(2012)0084_EN.docx,0.114821725597345,2012_0035
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0042 COM_COM(2012)0093_EN.docx,0.141444186598917,2012_0042
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0049 COM_COM(2012)0109_EN.docx,0.198466613853921,2012_0049
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0055 COM_COM(2012)0118_EN.docx,0.0881194924601968,2012_0055
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0061 COM_COM(2012)0131_EN.docx,0.170399683328334,2012_0061
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0065 COM_COM(2012)0134_EN.docx,0.164385719509084,2012_0065
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0077 COM_COM(2012)0155_EN.docx,0.117353289108753,2012_0077
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0084 COM_COM(2012)0167_EN.docx,0.206260322913712,2012_0084
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0150 COM_COM(2012)0280_EN.docx,0.122905942152644,2012_0150
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0158 COM_COM(2012)0298_EN.docx,0.0472037276378254,2012_0158
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0162 COM_COM(2012)0332_EN.docx,0.141339479667114,2012_0162
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0168 COM_COM(2012)0350_EN.docx,0.10061933712885,2012_0168
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0169 COM_COM(2012)0352_EN.docx,0.148956909680373,2012_0169
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0180 COM_COM(2012)0372_EN.docx,0.156310879618527,2012_0180
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0185 COM_COM(2012)0381_EN.docx,0.110776037005161,2012_0185
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0192 COM_COM(2012)0369_EN.docx,0.104814202387741,2012_0192
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0193 COM_COM(2012)0363_EN.docx,-0.00105195797514372,2012_0193
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0196 COM_COM(2012)0403_EN.docx,0.0602615155939255,2012_0196
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0201 COM_COM(2012)0413_EN.docx,0.103125425334481,2012_0201
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0232 COM_COM(2012)0471_EN.docx,0.125496405726799,2012_0232
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0236 COM_COM(2012)0498_EN.docx,0.0815679899467721,2012_0236
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0237 COM_COM(2012)0499_EN.docx,0.145304972710102,2012_0237
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0244 COM_COM(2012)0512_EN.docx,0.153552372047217,2012_0244
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0245 COM_COM(2012)0514_EN.docx,0.262551277516565,2012_0245
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0250 COM_COM(2012)0521_EN.docx,0.0933670047565683,2012_0250
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0260 COM_COM(2012)0530_EN.docx,0.179033324852898,2012_0260
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0261 COM_COM(2012)0548_EN.docx,0.119975742324824,2012_0261
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0266 COM_COM(2012)0542_EN.docx,0.131359060711568,2012_0266
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0267 COM_COM(2012)0541_EN.docx,0.150630499888178,2012_0267
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0278 COM_COM(2012)0576_EN.docx,0.253023121860493,2012_0278
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0283 COM_COM(2012)0584_EN.docx,0.136446647036665,2012_0283
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0295 COM_COM(2012)0617(COR1)_EN.docx,0.0964970371175654,2012_0295
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0299 COM_COM(2012)0614_EN.docx,0.202867322647624,2012_0299
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0309 COM_COM(2012)0650_EN.docx,0.0926901243483036,2012_0309
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0328 COM_COM(2012)0697_EN.docx,0.193231820673385,2012_0328
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0340 COM_COM(2012)0721_EN.docx,0.168838223508879,2012_0340
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0360 COM_COM(2012)0744_EN.docx,0.0793872929575001,2012_0360
C:\Users\dario.marino5\Documents\R\proc-OLP_2012_0366 COM_COM(2012)0788_EN.docx,0.064189143909492,2012_0366
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0007 COM_COM(2013)0009_EN.docx,0.0644226153542724,2013_0007
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0012 COM_COM(2013)0018_EN.docx,0.142625134860366,2013_0012
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0013 COM_COM(2013)0026_EN.docx,0.0374222973361875,2013_0013
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0014 COM_COM(2013)0027_EN.docx,0.183807998629246,2013_0014
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0015 COM_COM(2013)0030_EN.docx,0.132612958144985,2013_0015
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0022 COM_COM(2013)0040_EN.docx,0.110200439051981,2013_0022
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0024 COM_COM(2013)0044_EN.docx,0.10035906051222,2013_0024
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0028 COM_COM(2013)0028_EN.docx,0.180020747344658,2013_0028
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0062 COM_COM(2013)0102_EN.docx,0.127948985608561,2013_0062
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0064 COM_COM(2013)0107_EN.docx,0.118957613166567,2013_0064
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0072 COM_COM(2013)0130_EN.docx,0.0702793168176711,2013_0072
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0081 COM_COM(2013)0151_EN.docx,0.138589668412669,2013_0081
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0082 COM_COM(2013)0153_EN.docx,0.123760778191643,2013_0082
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0087 COM_COM(2013)0159_EN.docx,0.0854899148420918,2013_0087
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0088 COM_COM(2013)0161_EN.docx,0.12116280942304,2013_0088
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0092 COM_COM(2013)0174_EN.docx,0.18560003476941,2013_0092
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0099 COM_COM(2013)0187_EN.docx,0.0607122272929843,2013_0099
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0103 COM_COM(2013)0192_EN.docx,0.0700645963770313,2013_0103
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0106 COM_COM(2013)0197_EN.docx,0.115095204183818,2013_0106
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0117 COM_COM(2013)0226_EN.docx,0.10105572127511,2013_0117
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0128 COM_COM(2013)0242_EN.docx,0.158321735347169,2013_0128
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0150 COM_COM(2013)0288_EN.docx,0.0901362481401247,2013_0150
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0152 COM_COM(2013)0293_EN.docx,0.157165217371128,2013_0152
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0164 COM_COM(2013)0312_EN.docx,0.16169044178063,2013_0164
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0165 COM_COM(2013)0316_EN.docx,0.126667559058614,2013_0165
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0166 COM_COM(2013)0315_EN.docx,0.147042245770404,2013_0166
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0185 COM_COM(2013)0404_EN.docx,-0.0203580225844492,2013_0185
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0186 COM_COM(2020)0579_EN.docx,0.237160231238014,2013_0186
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0202 COM_COM(2013)0430_EN.docx,0.237274365607603,2013_0202
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0213 COM_COM(2013)0449_EN.docx,0.184968533272622,2013_0213
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0221 COM_COM(2013)0471_EN.docx,0.111776995761559,2013_0221
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0222 COM_COM(2013)0472_EN.docx,0.0839304996631962,2013_0222
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0243 COM_COM(2013)0498_EN.docx,0.185271367956628,2013_0243
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0246 COM_COM(2013)0512_EN.docx,0.122884747974336,2013_0246
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0248 COM_COM(2013)0522_EN.docx,0.0905696503258579,2013_0248
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0253 COM_COM(2013)0520_EN.docx,0.113763657985742,2013_0253
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0268 COM_COM(2013)0554_EN.docx,0.158877663827658,2013_0268
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0278 COM_COM(2013)0578_EN.docx,0.160674733160757,2013_0278
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0279 COM_COM(2013)0579_EN.docx,0.125521691265945,2013_0279
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0402 COM_COM(2013)0813_EN.docx,0.113970978430682,2013_0402
C:\Users\dario.marino5\Documents\R\proc-OLP_2013_0416 COM_COM(2013)0860_EN.docx,0.180981320422199,2013_0416
C:\Users\dario.marino5\Documents\R\proc-OLP_2014_0217 COM_COM(2014)0465(COR1)_EN.docx,0.123586945411196,2014_0217
C:\Users\dario.marino5\Documents\R\proc-OLP_2014_0218 COM_COM(2014)0476_EN.docx,0.134712648711067,2014_0218
C:\Users\dario.marino5\Documents\R\proc-OLP_2014_0268 COM_COM(2014)0581_EN.docx,0.166455522318716,2014_0268
C:\Users\dario.marino5\Documents\R\proc-OLP_2014_0346 COM_COM(2014)0724_EN.docx,0.149888483499133,2014_0346
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0009 COM_COM(2015)0010_EN.docx,0.198670198111551,2015_0009
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0079 COM_COM(2015)0154_EN.docx,0.0760778663588276,2015_0079
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0090 COM_COM(2015)0174_EN.docx,0.124639679352002,2015_0090
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0133 COM_COM(2015)0294_EN.docx,0.193428119294736,2015_0133
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0134 COM_COM(2015)0303_EN.docx,0.156662208890768,2015_0134
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0218 COM_COM(2015)0460_EN.docx,0.0734126708452454,2015_0218
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0239 COM_COM(2015)0496(ANN)_EN.docx,0.111910248886747,2015_0239
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0269 COM_COM(2015)0750_EN.docx,0.00241217458243938,2015_0269
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0272 COM_COM(2015)0593_EN.docx,0.0982627022705842,2015_0272
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0274 COM_COM(2015)0594_EN.docx,0.0602080541938063,2015_0274
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0275 COM_COM(2015)0595(ANN)_EN.docx,-0.0296100623676124,2015_0275
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0276 COM_COM(2015)0596(ANN)_EN.docx,-0.0272125082222744,2015_0276
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0277 COM_COM(2015)0613(ANN)_EN.docx,0.215648377698531,2015_0277
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0278 COM_COM(2015)0615(ANN)_EN.docx,0.296013186208664,2015_0278
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0287 COM_COM(2015)0634_EN.docx,0.158550601859463,2015_0287
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0288 COM_COM(2015)0635_EN.docx,0.156176587030499,2015_0288
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0306 COM_COM(2015)0668(ANN)_EN.docx,0.0667500674988384,2015_0306
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0308 COM_COM(2015)0669_EN.docx,0.15933577626072,2015_0308
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0310 COM_COM(2015)0671(ANN)_EN.docx,0.0164871313497473,2015_0310
C:\Users\dario.marino5\Documents\R\proc-OLP_2015_0313 COM_COM(2015)0667_EN.docx,0.188695229976694,2015_0313
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0002 COM_COM(2016)0007_EN.docx,0.113982952619561,2016_0002
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0014 COM_COM(2016)0031(ANN)_EN.docx,0.106662439538978,2016_0014
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0029 COM_COM(2016)0044(ANN)_EN.docx,0.000458557415564116,2016_0029
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0030 COM_COM(2016)0052(ANN)_EN.docx,0.0833882248738687,2016_0030
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0031 COM_COM(2016)0053_EN.docx,0.151380396788361,2016_0031
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0033 COM_COM(2016)0056_EN.docx,0.116939676060554,2016_0033
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0050 COM_COM(2016)0082(ANN)_EN.docx,0.268321413829599,2016_0050
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0064 COM_COM(2016)0113_EN.docx,0.046334167529041,2016_0064
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0070 COM_COM(2016)0128_EN.docx,0.164082750351638,2016_0070
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0074 COM_COM(2016)0134_EN.docx,0.119344386194625,2016_0074
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0075 COM_COM(2016)0142_EN.docx,0.116163966094412,2016_0075
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0084 COM_COM(2016)0157_EN.docx,0.140689586683481,2016_0084
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0107 COM_COM(2016)0198_EN.docx,0.111513807582252,2016_0107
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0125 COM_COM(2016)0236_EN.docx,0.11202070939636,2016_0125
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0130 COM_COM(2016)0248_EN.docx,0.151506730675725,2016_0130
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0142 COM_COM(2016)0290_EN.docx,0.0560596512178664,2016_0142
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0145 COM_COM(2016)0273_EN.docx,0.121473149384315,2016_0145
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0148 COM_COM(2016)0283_EN.docx,0.0702927399815242,2016_0148
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0149 COM_COM(2016)0285_EN.docx,0.146758387171124,2016_0149
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0159 COM_COM(2016)0317_EN.docx,0.0518716652855223,2016_0159
C:\Users\dario.marino5\Documents\R\proc-OLP_2016_0176 COM_COM(2016)0378_EN.docx,0.155168520339785,2016_0176
